"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-behavior-copy"
"10/17/2024 09:02:00:965 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"124","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","80","0","0","0","20","0","0","0","-1080.7125","5901.55"
"125","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","1","78","1","0","2","0","18","0","122","66.85"
"123","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","1","0","0","79","0","0","0","0","20","0","18.8125","55"
"127","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","75","0","0","5","3","0","17","0","0","1162.9375","-1778.1"
"126","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","0","80","0","0","0","0","20","0","30.45","21.25"
"128","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","80","0","0","0","0","19","0","1","0","0","682.575","502.05"
"130","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","2","72","0","0","6","5","0","15","0","0","1015.55","-1482.1"
"129","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","0","80","0","0","0","0","20","0","37.0875","106.9"
"132","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","1","79","0","0","0","0","20","0","65.5","40.2"
"131","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","0","0","0","80","0","0","0","0","20","0","25.95","48.75"
"133","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","4","0","76","0","0","0","20","0","0","0","-961.2875","5464.55"
"134","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","80","0","0","0","0","20","0","0","0","0","637.9625","572.45"
