"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-hyperperturbation"
"10/21/2024 08:11:12:867 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"120","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","36.475","78.1"
"125","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","2","0","77","1","0","0","0","20","0","42.8125","62.2"
"124","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","1","0","79","0","0","0","0","17","3","0","124.325","777.6"
"126","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","78","1","1","5","0","15","0","0","124.575","555.2"
"123","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","0","80","0","0","2","0","18","0","22.8125","89.65"
"127","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","0","72","8","0","12","0","8","0","63.7625","115.95"
"128","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","35.35","32.05"
"129","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","17.4375","88.05"
"130","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","1","76","3","0","9","0","11","0","86.8375","-51.45"
"131","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","2","0","78","0","0","0","0","19","1","0","142.6375","864.75"
"132","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","2","76","2","0","4","0","16","0","56.4125","34.8"
"134","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","0","78","2","0","2","0","18","0","61.3375","29.65"
"137","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","0","78","2","0","4","0","16","0","56.9125","-29.2"
"136","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","7","72","1","0","6","0","14","0","53.8875","5.2"
"135","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","2","0","78","0","0","1","0","19","0","48.025","41.65"
"133","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","1","79","0","0","2","0","18","0","31.925","24.45"
"139","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","23.225","33.45"
"142","0.7","1","0.3","19","true","0.002","0.2","100","16","2","250","0.2","true","true","500","0","1","15","61","3","0","7","0","13","0","50.775","49.15"
"138","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","1","79","0","0","1","0","19","0","37.8125","91.65"
"141","0.7","1","0.3","19","true","0.002","0.2","100","16","2","250","0.2","true","true","500","0","0","2","76","2","0","10","0","10","0","68.4","23.2"
"140","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","0","79","1","0","3","0","17","0","62.1875","-40.6"
"144","0.7","1","0.3","19","true","0.002","0.2","100","16","2","250","0.2","true","true","500","0","9","1","70","0","0","0","1","19","0","35.2375","133.95"
"143","0.7","1","0.3","19","true","0.002","0.2","100","16","2","250","0.2","true","true","500","0","0","0","79","1","0","1","0","19","0","54.275","-3.75"
