"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-baseline-0 1 2 4 7 10 13 16 18 19 20"
"10/20/2024 13:13:40:513 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"118","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","71.975","27.4"
"123","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","11","62","0","0","7","0","17","0","3","0","1057.45","146.1"
"119","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","70.8125","69.5"
"124","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","1","67","0","0","12","0","18","0","2","0","1163.875","220.25"
"125","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","1","67","0","0","12","0","19","0","1","0","1066.25","193.75"
"126","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","5","62","0","0","13","0","19","0","0","1","1016.375","236.25"
"127","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","3","64","0","0","13","0","18","0","2","0","1157.1125","215.65"
"128","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","25","43","0","0","12","0","19","0","1","0","1067.875","236.5"
"129","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","5","59","0","0","16","0","20","0","0","0","1001.8875","200.95"
"130","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","0","62","0","0","18","0","17","0","3","0","1100.0375","156.65"
