"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-no-perturbation"
"10/16/2024 14:12:01:555 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]"
"433","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","500","5","0","0","0","75","6","0","0","0","14"
"434","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","500","0","0","8","0","72","0","9","0","0","11"
"435","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","500","0","10","0","0","70","0","0","9","0","11"
"436","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","500","0","9","0","0","71","0","0","8","0","12"
"437","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","500","10","0","0","0","70","8","0","0","0","12"
"438","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","500","0","0","10","0","70","0","10","0","0","10"
"439","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","13","67","0","0","0","10","10"
"440","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","13","67","0","0","0","11","9"
"441","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","14","0","56","0","12","0","0","18"
"442","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","0","12","58","0","0","0","11","19"
"443","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","11","0","0","59","0","0","9","0","21"
"444","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","9","0","0","61","0","0","10","0","20"
"445","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","12","0","58","0","10","0","0","20"
"446","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","10","0","0","60","0","0","11","0","19"
"447","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","0","11","59","0","0","0","10","20"
"448","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","11","0","0","0","59","9","0","0","0","21"
"449","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","0","12","58","0","0","0","10","20"
"450","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","0","11","59","0","0","0","9","21"
"451","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","11","0","0","59","0","0","13","0","17"
"452","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","9","0","0","0","61","9","0","0","0","21"
"453","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","13","0","0","57","0","0","13","0","17"
"454","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","13","0","0","0","57","11","0","0","0","19"
"455","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","8","0","62","0","9","0","0","21"
"456","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","0","9","61","0","0","0","7","23"
"458","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","9","0","61","0","7","0","0","23"
"457","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","13","0","57","0","12","0","0","18"
"459","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","10","0","0","60","0","0","9","0","21"
"460","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.3","500","0","0","11","0","59","0","12","0","0","18"
"461","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","13","0","0","0","47","12","0","0","0","28"
"462","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","10","0","0","0","50","10","0","0","0","30"
"463","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","12","0","0","0","48","11","0","0","0","29"
"464","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","0","0","11","49","0","0","0","13","27"
"465","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","16","0","0","0","44","17","0","0","0","23"
"466","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","9","0","0","0","51","9","0","0","0","31"
"467","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","0","13","0","47","0","12","0","0","28"
"468","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","0","0","12","48","0","0","0","11","29"
"469","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","0","12","0","48","0","12","0","0","28"
"471","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","9","0","0","0","51","11","0","0","0","29"
"472","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","0","10","0","50","0","9","0","0","31"
"470","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","8","0","0","52","0","0","10","0","30"
"473","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","15","0","0","0","45","17","0","0","0","23"
"474","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","9","0","0","0","51","9","0","0","0","31"
"475","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","0","0","10","50","0","0","0","9","31"
"476","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","0","13","0","47","0","12","0","0","28"
"477","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","12","0","0","48","0","0","14","0","26"
"478","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","0","13","0","47","0","11","0","0","29"
"479","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","11","0","0","0","49","9","0","0","0","31"
"480","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.4","500","0","11","0","0","49","0","0","10","0","30"
"481","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"483","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","89","0","0","1","0","0","10","0","0"
"482","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","89","1","0","0","10","0","0","0"
"485","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"484","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"486","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"487","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"488","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","85","0","0","5","0","0","10","0","0"
"489","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","86","1","0","0","3","9","0","1","0","0"
"490","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","1","89","0","0","1","0","9","0"
"492","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"493","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","87","0","0","3","0","0","10","0","0"
"494","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","84","2","0","0","4","10","0","0","0","0"
"491","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"496","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"495","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"497","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","79","7","0","0","4","8","0","2","0","0"
"501","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"499","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"498","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","0","89","1","0","0","0","10","0"
"500","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"502","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"503","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"504","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","79","0","0","0","1","20","0","0","0","0"
"505","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"506","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"507","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","2","0","18","0","0"
"508","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","15","28","12","25","0","2","5","5","8","0"
"509","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","79","0","0","1","0","0","20","0","0"
"510","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"511","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","79","0","0","0","1","20","0","0","0","0"
"512","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"515","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"514","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"513","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"516","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"518","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"517","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"519","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"522","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","70","0","0","0","2","0","28","0","0"
"520","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"521","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"523","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"524","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"525","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"526","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"529","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"527","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"528","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"530","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"531","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"532","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"533","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"534","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"536","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"535","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"537","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"539","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"538","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"540","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"541","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"542","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"543","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"544","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"545","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"546","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"547","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"548","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"549","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","2","0","38","0"
"550","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"553","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"551","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","1","39","0"
"552","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"554","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"557","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"555","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"556","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"560","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"558","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","2","0","38","0","0"
"559","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"561","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","1","0","9","0","0"
"562","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"564","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"563","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"566","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","5","85","0","0","0","7","0","3","0","0"
"565","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"567","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"568","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"569","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","14","76","0","0","0","0","0","10","0","0"
"570","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"572","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"571","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","90","0","0","0","9","0","1","0"
"573","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","1","0","9","0","0"
"574","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"575","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"576","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"577","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"579","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"578","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"580","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.1","500","0","0","2","88","0","0","5","0","5","0"
"581","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"582","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","2","0","18","0","0"
"584","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"583","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"587","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","59","21","0","0","0","20","0","0","0","0"
"588","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"586","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"585","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"590","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"589","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"591","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"594","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"592","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"593","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"595","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"596","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","79","1","0","0","0","19","0","1","0","0"
"597","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"598","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"599","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"601","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"600","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"602","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"603","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"604","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"605","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"606","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","9","0","21","0","0"
"607","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"608","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"609","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"610","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"612","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"611","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"613","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"614","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"615","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"616","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"617","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"619","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"618","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"620","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"621","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"622","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"623","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","3","0","37","0","0"
"624","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"625","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","39","0","1","0","0"
"627","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","4","0","36","0","0"
"628","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"626","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"631","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"629","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"630","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"632","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"633","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"634","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","59","0","1","0","0","40","0","0","0","0"
"635","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"636","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"637","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"638","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"639","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"640","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"641","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"642","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","2","0","8","0","0"
"643","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","9","0","1","0","0"
"644","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","3","0","7","0","0"
"645","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"646","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"647","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","2","0","8","0","0"
"648","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","68","22","0","0","0","10","0","0","0","0"
"651","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"649","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","8","80","0","2","0","4","0","6","0","0"
"650","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","84","0","6","0","0","9","1","0","0","0"
"652","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","89","1","0","0","0","9","0","1","0","0"
"653","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"655","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","89","1","0","0","0","10","0","0","0","0"
"654","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","0","0","54","36","0","0","10","0","0","0"
"656","0.5","1","0.5","5","false","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
