"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-no-perturbation-new-strategies"
"10/16/2024 18:44:12:506 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"115","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","11","0","0","69","0","9","0","0","11","942.2625","780.3"
"116","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","12","0","0","68","0","10","0","0","10","847.3125","727.7"
"117","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","9","0","0","71","0","9","0","0","11","843.7375","763.95"
"118","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","4","2","1","0","73","1","2","3","0","14","799.225","434.2"
"119","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","7","4","0","0","69","6","4","0","0","10","937.575","887.4"
"120","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","4","0","4","0","72","0","0","8","0","12","422.7625","176.1"
"123","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","79","0","0","0","1","20","0","0","0","0","609.8125","686"
"124","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","77","0","0","0","3","20","0","0","0","0","589.6625","662.1"
"122","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","44","0","36","0","0","11","0","9","0","0","417.025","629.8"
"121","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","0","0","0","80","0","0","1","0","19","0","73.85","49.95"
"126","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","79","1","0","0","0","15","0","5","0","0","592.8","647.15"
"127","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","79","0","0","0","1","20","0","0","0","0","607.2125","606.8"
"125","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","1","0","79","0","0","0","0","20","0","0","246.425","624.05"
"128","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","639.825","572.1"
"129","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","1","79","0","0","0","0","20","0","0","0","584.3","177.35"
"131","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","669.1625","710.95"
"130","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","0","0","78","0","2","0","0","20","0","0","211.05","710.65"
"134","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","74","4","0","0","2","20","0","0","0","0","673.5","511.3"
"133","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","80","0","0","0","0","19","0","1","0","0","590.0125","699.75"
"132","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","0","0","0","80","0","0","6","0","14","0","119.7625","116"
"136","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","670.425","615"
"135","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","0","0","80","0","0","0","0","20","0","0","231.8125","691.5"
"138","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","78","0","0","0","2","20","0","0","0","0","668.2125","561.05"
"137","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","1","79","0","0","0","0","20","0","0","0","636.0375","275.65"
"139","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","1","75","0","4","0","0","20","0","0","0","476.175","162.35"
"140","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","false","true","500","0","0","80","0","0","1","0","19","0","0","233.475","753.45"
"141","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","77","0","3","0","0","20","0","0","0","0","537.4875","765.25"
"144","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","706.7625","614.95"
"145","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","600.65","632.45"
"143","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","0","80","0","0","1","0","19","0","0","287.0125","788.8"
"147","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","76","4","0","0","0","20","0","0","0","0","623.3875","504.95"
"142","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","0","80","0","0","0","0","20","0","0","223.3","814.6"
"146","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","80","0","0","0","0","16","0","4","0","563.9375","126.5"
"150","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","650.1375","749.85"
"148","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","0","80","0","0","1","0","19","0","0","248.2","678.65"
"151","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","610.2875","729.6"
"152","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","696.875","595.9"
"154","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","67","13","0","0","0","20","0","0","0","0","658.05","414.5"
"149","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","0","80","0","0","0","0","20","0","0","215.575","779.55"
"153","0.5","1","0.5","5","false","0.002","0.2","100","10","2","250","0.2","false","true","500","3","0","77","0","0","4","0","16","0","0","282.75","674.65"
